Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D
2018,180,23.5,-1,0.6,2,22.1,22.1,0.27091917
2018,181,0,-1,0,3.5,22.3,22.3,0.273892655
2018,181,0.5,-1.1,0,2.4,22.6,22.6,0.301836991
2018,181,1,-1,0,2.6,22.6,22.6,0.312420511
2018,181,1.5,-1,0,2.8,22.8,22.8,0.335028242
2018,181,2,-1,0,2.3,22.8,22.8,0.371486339
2018,181,2.5,-1,0,1.8,22.8,22.8,0.375994101
2018,181,3,-1,0.2,2.6,22.7,22.7,0.372972868
2018,181,3.5,-1,0,2,22.3,22.3,0.332390947
2018,181,4,-0.9,0,1.2,22.3,22.3,0.390679584
2018,181,4.5,-1.1,0,1.6,22.6,22.6,0.476197855
2018,181,5,-1.1,0,1.5,22.8,22.8,0.50186197
2018,181,5.5,-1,0,2,22.8,22.8,0.436135541
2018,181,6,-1,0,1.5,22.7,22.7,0.388624271
2018,181,6.5,-1,0,1.7,22.7,22.7,0.420406554
2018,181,7,-0.8,0,2,22.8,22.8,0.447952213
2018,181,7.5,2.5,0,2.4,22.8,22.8,0.48272227
2018,181,8,12.5,0,1.9,22.8,22.8,0.464424416
2018,181,8.5,13.5,2.8,2.3,22.7,22.7,0.4015677
2018,181,9,16,4,1.8,22.1,22.1,0.295356466
2018,181,9.5,20.7,8.6,2.7,22.1,22.1,0.267998705
2018,181,10,37.8,3.4,2.3,21.9,21.9,0.237482805
2018,181,10.5,32.2,1.6,2.1,21.9,21.9,0.263355772
2018,181,11,32.7,1.4,1.9,21.9,21.9,0.277438844
2018,181,11.5,35.3,4.4,2.7,21.8,21.8,0.272737172
2018,181,12,43.3,2.4,2,21.5,21.5,0.28693908
2018,181,12.5,51.7,0.8,2.6,22,22,0.33402182
2018,181,13,97.6,0,2.3,22.1,22.1,0.340577719
2018,181,13.5,69.9,0.2,1.7,21.8,21.8,0.317716326
2018,181,14,89.2,0.2,2.2,21.9,21.9,0.317190483
2018,181,14.5,40,1.6,2.6,22.2,22.2,0.368877177
2018,181,15,45.7,0.6,2,22,22,0.306024351
2018,181,15.5,37.9,0.4,1.8,22,22,0.319468816
2018,181,16,53.4,1,2.3,21.9,21.9,0.303301633
2018,181,16.5,33.8,0.2,2.1,21.9,21.9,0.303016641
2018,181,17,25,0,2,22,22,0.351527691
2018,181,17.5,6.7,1,2.4,21.9,21.9,0.337314341
2018,181,18,1.5,1.2,1.9,21.7,21.7,0.330889822
2018,181,18.5,-1,0,2,21.9,21.9,0.363061794
2018,181,19,-0.8,1.2,1.8,21.9,21.9,0.363258097
2018,181,19.5,-0.9,0.2,2.3,21.8,21.8,0.380950985
2018,181,20,-1,0,2.2,21.9,21.9,0.404844884
2018,181,20.5,-1.1,0,2.5,22.1,22.1,0.432298488
2018,181,21,-1,0.2,2.4,22.1,22.1,0.451419514
2018,181,21.5,-1,0,2.6,22.2,22.2,0.473696782
2018,181,22,-1,0,2.9,22.4,22.4,0.505688405
2018,181,22.5,-0.9,0,2.7,22.5,22.5,0.533202315
2018,181,23,-0.9,0,2.4,22.4,22.4,0.498756983
2018,181,23.5,-1,0,1.9,22.4,22.4,0.493380275
2018,182,0,-1,0,1.7,22.4,22.4,0.481469127
2018,182,0.5,-1,0,2,22.4,22.4,0.450786327
2018,182,1,-1,0,1.7,22.4,22.4,0.446663588
2018,182,1.5,-1,0,2.1,22.4,22.4,0.44335051
2018,182,2,-1,0,2.4,22.3,22.3,0.418337156
2018,182,2.5,-0.9,0.2,2.2,21.9,21.9,0.333143038
2018,182,3,-1,0,1.9,21.8,21.8,0.323256295
2018,182,3.5,-1,0.6,2.8,21.9,21.9,0.328208874
2018,182,4,-1,0.4,2.2,21.5,21.5,0.265017967
2018,182,4.5,-1.1,0.6,2.1,21.5,21.5,0.264402546
2018,182,5,-1,0.2,2.1,21.7,21.7,0.289296679
2018,182,5.5,-1,0,2,21.7,21.7,0.284945469
2018,182,6,-0.9,1,1.9,21.7,21.7,0.278717447
2018,182,6.5,-1,0.8,1.9,21.6,21.6,0.258991568
2018,182,7,-0.1,1,2.5,21.6,21.6,0.251919406
2018,182,7.5,20.7,0.2,1.9,21.6,21.6,0.242943515
2018,182,8,53.3,0,2,21.7,21.7,0.246811402
2018,182,8.5,87.6,0,1.7,22,22,0.289494545
2018,182,9,108,0,2.1,22.1,22.1,0.331099546
2018,182,9.5,135.1,0,1.9,22.1,22.1,0.305584958
2018,182,10,195.6,0,2.3,22.2,22.2,0.301300399
2018,182,10.5,177,0,2.6,22.3,22.3,0.310663497
2018,182,11,197.3,0.2,2.3,22.2,22.2,0.298936829
2018,182,11.5,375.9,0,2.1,22.4,22.4,0.337631766
2018,182,12,268.8,0,2.2,22.7,22.7,0.390884478
2018,182,12.5,219.3,0.2,2.1,22.3,22.3,0.331180611
2018,182,13,187.9,0,2.1,22.5,22.5,0.342137061
2018,182,13.5,175.8,0,2.5,22.5,22.5,0.334025818
2018,182,14,158.3,0,2,22.3,22.3,0.315591965
2018,182,14.5,265.5,0,2.3,22.6,22.6,0.402926465
2018,182,15,110.8,0.4,2.6,22.6,22.6,0.403233867
2018,182,15.5,67.6,0.2,2.3,22.2,22.2,0.298737836
2018,182,16,76.1,0,2.5,22.2,22.2,0.284254079
2018,182,16.5,58.7,0,2.4,22.1,22.1,0.265849253
2018,182,17,31.8,0,2.2,22.1,22.1,0.261810715
2018,182,17.5,8.9,0,1.3,22.1,22.1,0.279328083
2018,182,18,1.3,0,2.5,22.1,22.1,0.252639839
2018,182,18.5,-1,0.2,2.2,22,22,0.256732723
2018,182,19,-1,0,2,22.1,22.1,0.284141041
2018,182,19.5,-1,0,1.8,22.2,22.2,0.286384243
2018,182,20,-1.1,0,2,22.1,22.1,0.272599376
2018,182,20.5,-1.1,0,1.7,22.1,22.1,0.268670465
2018,182,21,-1,0,1.8,22.3,22.3,0.30081211
2018,182,21.5,-1,1.2,1.9,22.4,22.4,0.309637639
2018,182,22,-1.1,1,1.8,22.3,22.3,0.29539285
2018,182,22.5,-1,11.6,2,22.2,22.2,0.270094872
2018,182,23,-1,13.4,2.3,22.1,22.1,0.229644405
2018,182,23.5,-1,8.4,2,21.7,21.7,0.206556538
2018,183,0,-1,9.6,1.8,21.9,21.9,0.212342362
2018,183,0.5,-1.1,14.2,1.6,21.7,21.7,0.206730084
2018,183,1,-1,20.2,1.7,21.7,21.7,0.200450976
2018,183,1.5,-1.1,9.6,1.9,21.7,21.7,0.216639283
2018,183,2,-1.1,13,3,21.5,21.5,0.214305081
2018,183,2.5,-1.1,14,2.6,22.2,22.2,0.21995898
2018,183,3,-1,3,3.9,22.3,22.3,0.229782227
2018,183,3.5,-1,0.2,2.8,22.3,22.3,0.264744307
2018,183,4,-1,1.4,2.4,22.4,22.4,0.323544197
2018,183,4.5,-1,1,2,22.6,22.6,0.323920784
2018,183,5,-1,1,1.9,22.4,22.4,0.3182117
2018,183,5.5,-1,2.4,2.8,22.3,22.3,0.341391712
2018,183,6,-1.1,2,2.2,22.4,22.4,0.347120245
2018,183,6.5,-1,1.6,2.4,22.2,22.2,0.318588042
2018,183,7,-0.2,0.8,2.1,22,22,0.324169717
2018,183,7.5,7.9,0.2,1.6,21.5,21.5,0.263796803
2018,183,8,18,0.4,2.3,21.4,21.4,0.262084424
2018,183,8.5,31.9,0.4,1.9,21.4,21.4,0.250505934
2018,183,9,44.9,2.6,2.4,21.2,21.2,0.242491583
2018,183,9.5,75.1,1,2.9,21.4,21.4,0.275834011
2018,183,10,149.4,0,3.8,21.5,21.5,0.307335478
2018,183,10.5,309.7,0,3.9,22.2,22.2,0.45912851
2018,183,11,499.3,0,3,22.9,22.9,0.581707017
2018,183,11.5,502.6,0,3.9,23.1,23.1,0.630116513
2018,183,12,562.7,0,3.4,23,23,0.701246223
2018,183,12.5,345.7,0,3,23,23,0.794769467
2018,183,13,469.1,0,2.9,23.2,23.2,0.797217597
2018,183,13.5,577.2,0,3.8,23.4,23.4,0.773136141
2018,183,14,439.8,0,2.9,23.4,23.4,0.752275608
2018,183,14.5,470.2,0,2.5,23.5,23.5,0.721618087
2018,183,15,325.3,0,2.2,23,23,0.553045554
2018,183,15.5,253.9,0,1.8,23,23,0.551102109
2018,183,16,176.9,0,2.3,22.7,22.7,0.530476504
2018,183,16.5,120.8,0,1.9,22.6,22.6,0.533917657
2018,183,17,76.8,0,1.5,22.6,22.6,0.554755562
2018,183,17.5,47.5,0,1.4,22.5,22.5,0.49671571
2018,183,18,11,0,1.7,22.3,22.3,0.463137405
2018,183,18.5,-0.3,0,1.7,22.2,22.2,0.433392603
2018,183,19,-1,0,1.4,22.3,22.3,0.407905055
2018,183,19.5,-1,0,1.8,22.3,22.3,0.401940369
2018,183,20,-1.1,0,1.6,22.2,22.2,0.39984828
2018,183,20.5,-1,0,2,22.2,22.2,0.447722523
2018,183,21,-1,0,2.8,22.3,22.3,0.49569242
2018,183,21.5,-0.9,0,2.7,22.3,22.3,0.502678751
2018,183,22,-1.1,0,2.8,22.3,22.3,0.533236262
2018,183,22.5,-1.1,0,2.4,22.4,22.4,0.561250236
2018,183,23,-1,0,3,22.4,22.4,0.601223039
2018,183,23.5,-1,0,3.2,22.5,22.5,0.632827065
2018,184,0,-1.1,0,2.1,22.3,22.3,0.619845816
2018,184,0.5,-1,0,2,22.2,22.2,0.583695133
2018,184,1,-1,0,2.8,22.1,22.1,0.557231839
2018,184,1.5,-1,0,2.2,22.1,22.1,0.542681408
2018,184,2,-0.9,0,2.5,22.2,22.2,0.555767338
2018,184,2.5,-1,0,2.9,22.1,22.1,0.576304207
2018,184,3,-0.9,0,2.5,22.1,22.1,0.56278484
2018,184,3.5,-1,0,2.8,22,22,0.534104883
2018,184,4,-1.1,0,3.1,22,22,0.521583319
2018,184,4.5,-0.9,0,2.5,21.9,21.9,0.511771998
2018,184,5,-1.1,0,2.3,21.9,21.9,0.477775636
2018,184,5.5,-1,0.2,2.2,21.7,21.7,0.436143933
2018,184,6,-1,0.6,1.9,21.6,21.6,0.391280989
2018,184,6.5,-1,0,2,21.5,21.5,0.352836088
2018,184,7,0.4,0,2.7,21.6,21.6,0.391085876
2018,184,7.5,31.1,0.2,2.1,21.6,21.6,0.389580834
2018,184,8,80.2,0,2,21.7,21.7,0.387911745
2018,184,8.5,166,0,1.8,22,22,0.383498178
2018,184,9,247.6,0,1.7,22.6,22.6,0.481285318
2018,184,9.5,116.2,1.4,2,22.3,22.3,0.467487508
2018,184,10,375.8,0,2,21.7,21.7,0.436359131
2018,184,10.5,477.7,0,2.4,22.8,22.8,0.55501214
2018,184,11,472.1,0,2.2,22.7,22.7,0.492649534
2018,184,11.5,225.7,0.6,1.9,22.3,22.3,0.46876541
2018,184,12,284.3,0,2.3,21.7,21.7,0.381760273
2018,184,12.5,342.6,1.4,3,22,22,0.434305622
2018,184,13,189,0.8,2,21.3,21.3,0.301656251
2018,184,13.5,277.8,0,2.2,21.6,21.6,0.339453702
2018,184,14,316.1,0,1.9,21.9,21.9,0.362422319
2018,184,14.5,268.7,0,2.7,21.6,21.6,0.388478929
2018,184,15,264.7,0,2,21.9,21.9,0.41181989
2018,184,15.5,105.6,1.2,2.4,21.7,21.7,0.357702091
2018,184,16,103.1,0,1.7,21.3,21.3,0.315805674
2018,184,16.5,102.7,0,1.9,21.4,21.4,0.35637454
2018,184,17,41.4,0.2,1.8,21.5,21.5,0.329401791
2018,184,17.5,34.2,0,1.8,21.3,21.3,0.345373552
2018,184,18,5.2,0,1.5,21.4,21.4,0.348849312
2018,184,18.5,-0.7,0,1.9,21.4,21.4,0.359107457
2018,184,19,-0.9,0.8,2.5,21.5,21.5,0.358415742
2018,184,19.5,-0.9,1.4,2.4,20.9,20.9,0.268185794
2018,184,20,-0.9,1.2,3,20.7,20.7,0.234331369
2018,184,20.5,-1,0.4,2.7,20.7,20.7,0.261005146
2018,184,21,-1,0,2.7,21,21,0.348294179
2018,184,21.5,-0.9,0,1.9,21.2,21.2,0.395903805
2018,184,22,-1,0,2.7,21.5,21.5,0.483663886
2018,184,22.5,-1,0,2.1,21.7,21.7,0.524323365
2018,184,23,-0.9,0,2.5,21.7,21.7,0.536411838
2018,184,23.5,-1,0,2.2,21.8,21.8,0.553586475
2018,185,0,-1,0.6,1.9,21.4,21.4,0.482590137
2018,185,0.5,-0.9,0,2.7,21.2,21.2,0.456663019
2018,185,1,-1,0,2.4,21.4,21.4,0.513147268
2018,185,1.5,-1,0,2.4,21.4,21.4,0.49432803
2018,185,2,-0.9,0,3.2,21.6,21.6,0.51367978
2018,185,2.5,-0.9,0,2.5,21.6,21.6,0.531480807
2018,185,3,-0.9,0,2.8,21.5,21.5,0.518755676
2018,185,3.5,-1.1,0,3,21.5,21.5,0.537349589
2018,185,4,-0.9,0,2.9,21.5,21.5,0.543894724
2018,185,4.5,-1.1,0,3.1,21.6,21.6,0.541864852
2018,185,5,-1,0,2.6,21.5,21.5,0.502140077
2018,185,5.5,-1,0,2.6,21.5,21.5,0.507817696
2018,185,6,-1,0,3,21.6,21.6,0.544415594
2018,185,6.5,-1,0.4,3,21.6,21.6,0.546994844
2018,185,7,1.4,0,2.1,21.1,21.1,0.434710956
2018,185,7.5,25.1,0,3,21.3,21.3,0.458924675
2018,185,8,90.9,0,2.5,21.5,21.5,0.491626798
2018,185,8.5,245.1,0,2.3,22,22,0.585145992
2018,185,9,91,0,2.8,21.8,21.8,0.587725882
2018,185,9.5,210.5,0,3.4,21.7,21.7,0.561656388
2018,185,10,376.4,0,3.1,22.3,22.3,0.663956247
2018,185,10.5,182.8,0,2.3,22.2,22.2,0.613672645
2018,185,11,156.7,0,2,22,22,0.539944001
2018,185,11.5,182.6,0,2.4,21.9,21.9,0.531537219
2018,185,12,344.7,0,2,22.3,22.3,0.56865177
2018,185,12.5,502.1,0,2.2,22.9,22.9,0.67316674
2018,185,13,572.5,0,1.9,23,23,0.726854969
2018,185,13.5,437,0,1.5,23.3,23.3,0.797939863
2018,185,14,195.2,0,1.6,22.6,22.6,0.69416247
2018,185,14.5,165.4,0,1.2,22.3,22.3,0.639758543
2018,185,15,180.1,0,2,22.2,22.2,0.622696323
2018,185,15.5,166.4,0,2.1,22.3,22.3,0.712890156
2018,185,16,165.4,0,2.6,22.3,22.3,0.735775551
2018,185,16.5,114.8,0,2.6,22.3,22.3,0.7080348
2018,185,17,49.7,0,1.8,22.1,22.1,0.67205848
2018,185,17.5,19.9,0,2.2,22.1,22.1,0.668113441
2018,185,18,6.2,0,2.6,21.8,21.8,0.586826031
2018,185,18.5,-0.9,0.2,1.9,21.6,21.6,0.570121287
2018,185,19,-1,0.2,1.2,21.4,21.4,0.50190081
2018,185,19.5,-1,0,1.3,21.1,21.1,0.455033344
2018,185,20,-1,0,1.6,21.4,21.4,0.48743136
2018,185,20.5,-1,0.2,1.6,21.4,21.4,0.476175699
2018,185,21,-1,0,1.7,21.4,21.4,0.473655653
2018,185,21.5,-1,0,1.7,21.3,21.3,0.459603141
2018,185,22,-1,0,1.7,21.4,21.4,0.480247765
2018,185,22.5,-1,0,1.9,21.5,21.5,0.523113695
2018,185,23,-0.9,0,1.6,21.6,21.6,0.538538525
2018,185,23.5,-0.9,0,2.1,21.5,21.5,0.520748416
2018,186,0,-0.9,0.2,2.3,21.3,21.3,0.48647942
2018,186,0.5,-0.9,0.2,2.1,20.8,20.8,0.334681023
2018,186,1,-1,0.2,1.9,20.3,20.3,0.260325622
2018,186,1.5,-1,0,1.6,20.2,20.2,0.263205558
2018,186,2,-1,0,1.4,20.3,20.3,0.253014896
2018,186,2.5,-1,0,1.7,20.5,20.5,0.25545385
2018,186,3,-1.1,0.2,1.9,20.5,20.5,0.268765181
2018,186,3.5,-0.9,0,1.7,20.6,20.6,0.305366292
2018,186,4,-1,0,2.4,20.8,20.8,0.333866254
2018,186,4.5,-0.9,0,1.6,21,21,0.345422051
2018,186,5,-1.1,0,1.7,21.1,21.1,0.349213193
2018,186,5.5,-0.9,0,1.6,21.2,21.2,0.354417343
2018,186,6,-1,0,1.5,21.1,21.1,0.362237542
2018,186,6.5,-1,0,2,21.1,21.1,0.371242015
2018,186,7,2,0,1.8,21,21,0.391567422
2018,186,7.5,33.4,0,1.5,20.9,20.9,0.417931637
2018,186,8,112.5,0,1.6,21.1,21.1,0.479180685
2018,186,8.5,211.7,0,1.9,21.4,21.4,0.568687821
2018,186,9,326.4,0,1.8,21.9,21.9,0.659928313
2018,186,9.5,419.6,0,1.3,22.4,22.4,0.729519342
2018,186,10,512.6,0,2.2,22.2,22.2,0.71921757
2018,186,10.5,579,0,2.3,22.3,22.3,0.744281755
2018,186,11,644.1,0,2.6,22.3,22.3,0.76905958
2018,186,11.5,673.3,0,2.1,22.7,22.7,0.807771377
2018,186,12,613.7,0,1.9,22.9,22.9,0.836491122
2018,186,12.5,564.6,0,1.9,22.7,22.7,0.796562508
2018,186,13,606.2,0,1.5,23.2,23.2,0.893465138
2018,186,13.5,615,0,1.6,23.1,23.1,0.858993817
2018,186,14,480,0,1.9,22.8,22.8,0.837550882
2018,186,14.5,248.2,0,1.3,22.5,22.5,0.775589972
2018,186,15,189.8,0,1.4,22.3,22.3,0.741996245
2018,186,15.5,178.6,0,1.7,22,22,0.710953665
2018,186,16,290,0,2.5,22.3,22.3,0.764614339
2018,186,16.5,130.4,0,1.8,22.1,22.1,0.728942405
2018,186,17,55.9,0,1.3,21.8,21.8,0.661211374
2018,186,17.5,19.6,0,1.9,21.6,21.6,0.640913675
2018,186,18,6.8,0,1.6,21.5,21.5,0.597807269
2018,186,18.5,-0.3,0,1.5,21.4,21.4,0.578998571
2018,186,19,-1,0,2.3,21.5,21.5,0.583280838
2018,186,19.5,-1,0,2.6,21.5,21.5,0.611991773
2018,186,20,-0.9,0,1.8,21.5,21.5,0.610534925
2018,186,20.5,-0.9,0,2.3,21.6,21.6,0.624663269
2018,186,21,-0.9,0,2,21.6,21.6,0.61669893
2018,186,21.5,-0.9,0,1.5,21.6,21.6,0.625221663
2018,186,22,-0.9,0,1.6,21.6,21.6,0.628353932
2018,186,22.5,-1,0,1.7,21.4,21.4,0.63461908
2018,186,23,-0.9,0,1.9,21.4,21.4,0.631489257
2018,186,23.5,-0.9,0,2,21.4,21.4,0.631186442
2018,187,0,-0.9,0,3,21.4,21.4,0.626264395
2018,187,0.5,-1,0,2.2,21.4,21.4,0.628267817
2018,187,1,-0.9,0,2.5,21.5,21.5,0.630966221
2018,187,1.5,-0.9,0,1.9,21.5,21.5,0.622218602
2018,187,2,-1,0,2.2,21.3,21.3,0.591497561
2018,187,2.5,-1,0,1.7,21.3,21.3,0.592961526
2018,187,3,-1,0,1.6,21.4,21.4,0.60794144
2018,187,3.5,-1,0,1.7,21.3,21.3,0.596056857
2018,187,4,-1,0,2.1,21.4,21.4,0.602268617
2018,187,4.5,-1,0,1.7,21.4,21.4,0.599357442
2018,187,5,-1,0,2,21.3,21.3,0.570726422
2018,187,5.5,-1,0,2.6,20.8,20.8,0.483178328
2018,187,6,-1.1,0.2,2.3,20.9,20.9,0.493666945
2018,187,6.5,-1,0,2.6,21.3,21.3,0.585425236
2018,187,7,1.8,0,2.7,21.6,21.6,0.660660917
2018,187,7.5,19,0,2.3,21.7,21.7,0.687935598
2018,187,8,58.4,0,1.5,21.7,21.7,0.684106615
2018,187,8.5,121.3,0,1.6,21.9,21.9,0.715697786
2018,187,9,252.3,0,1,22.4,22.4,0.779031626
2018,187,9.5,407.3,0,2.3,22.8,22.8,0.860988444
2018,187,10,467,0,2.3,22.9,22.9,0.869057437
2018,187,10.5,534.1,0,2.5,23.1,23.1,0.90719568
2018,187,11,607.6,0,2.5,23.5,23.5,0.938098713
2018,187,11.5,653.8,0,2.9,23.4,23.4,0.917458217
2018,187,12,686.5,0,2.4,23.4,23.4,0.93164812
2018,187,12.5,697.6,0,2.1,23.7,23.7,1.000079934
2018,187,13,691.4,0,1.9,23.8,23.8,0.991867011
2018,187,13.5,667.1,0,2.6,23.8,23.8,1.024714643
2018,187,14,652.2,0,2.2,23.6,23.6,0.905121469
2018,187,14.5,609.3,0,2,23.5,23.5,0.867026327
2018,187,15,540.4,0,2,23.5,23.5,0.856510227
2018,187,15.5,431.5,0,1.5,23.3,23.3,0.850261304
2018,187,16,383.8,0,1.3,23.5,23.5,0.905289758
2018,187,16.5,284.7,0,1.2,23.7,23.7,0.94619887
2018,187,17,168.7,0,2.3,23.1,23.1,0.873724406
2018,187,17.5,18.3,0,1.3,22.5,22.5,0.903713304
2018,187,18,8.3,0,1.4,22.2,22.2,0.82599984
2018,187,18.5,-0.4,0,1.3,21.9,21.9,0.71710593
2018,187,19,-1,0,1.5,22.1,22.1,0.613893318
2018,187,19.5,-1,0,2,22.1,22.1,0.575317852
2018,187,20,-0.9,0,2.6,22.1,22.1,0.581755231
2018,187,20.5,-1,0,1.4,21.9,21.9,0.558667609
2018,187,21,-1.1,0,1.4,22,22,0.576400376
2018,187,21.5,-1,0,1.5,22,22,0.531202326
2018,187,22,-1,0,1.4,21.9,21.9,0.471865883
2018,187,22.5,-0.9,0,1.3,21.8,21.8,0.466975319
2018,187,23,-1,0,1.8,21.8,21.8,0.50206893
2018,187,23.5,-1,0,1.6,21.8,21.8,0.547501167
2018,188,0,-1,0,1.3,21.7,21.7,0.551160974
2018,188,0.5,-1,0,1.3,21.5,21.5,0.529765448
2018,188,1,-1.1,0,1.5,21.6,21.6,0.607898906
2018,188,1.5,-1,0,1.1,21.3,21.3,0.59299669
2018,188,2,-1.1,0,1,21.2,21.2,0.611464996
2018,188,2.5,-1.1,0,1.1,21.4,21.4,0.646112714
2018,188,3,-1,0,1.3,21.8,21.8,0.717758194
2018,188,3.5,-1.1,0,1.4,21.5,21.5,0.727467395
2018,188,4,-1,0,1,21.5,21.5,0.746949644
2018,188,4.5,-1.1,0,2,21.7,21.7,0.759330383
2018,188,5,-0.9,0,1.3,21.7,21.7,0.793508008
2018,188,5.5,-0.9,0,1.4,21.6,21.6,0.80775821
2018,188,6,-0.9,0,1.3,21.7,21.7,0.841753851
2018,188,6.5,-0.9,0,1.3,21.7,21.7,0.787844984
2018,188,7,6.9,0,1.5,21.7,21.7,0.740505031
2018,188,7.5,71.9,0,1.8,22,22,0.756025329
2018,188,8,173.6,0,2,22.7,22.7,0.926541932
2018,188,8.5,258.4,0,1.6,23.2,23.2,1.004674106
2018,188,9,338.8,0,1.4,23.6,23.6,1.044649938
2018,188,9.5,418.3,0,1.9,23.5,23.5,0.976640178
2018,188,10,496.5,0,2.4,23.7,23.7,1.006252991
2018,188,10.5,543.6,0,2.7,23.7,23.7,0.990490927
2018,188,11,647.7,0,1.9,23.9,23.9,1.006750591
2018,188,11.5,650.2,0,2.2,23.8,23.8,0.98449545
2018,188,12,321,0,1.4,23.7,23.7,0.913768105
2018,188,12.5,390.7,0,1.6,23.3,23.3,0.800077447
2018,188,13,328,0,2.1,23.2,23.2,0.753293129
2018,188,13.5,288.9,0,1.7,23.4,23.4,0.754238719
2018,188,14,315.7,0,1.9,23.3,23.3,0.724610447
2018,188,14.5,234.1,0,1.1,23.5,23.5,0.741593219
2018,188,15,248.6,0,1.3,23.5,23.5,0.70856497
2018,188,15.5,153.5,0,1.5,23.5,23.5,0.675156996
2018,188,16,113.1,0,1.6,22.9,22.9,0.546812535
2018,188,16.5,91.7,0,1.8,22.9,22.9,0.570659549
2018,188,17,38,0,1.4,22.7,22.7,0.522588446
2018,188,17.5,18.9,0,1,22.7,22.7,0.50724302
2018,188,18,6.1,0,1.4,22.7,22.7,0.517076415
2018,188,18.5,-0.7,0,1.7,22.7,22.7,0.507637371
2018,188,19,-0.9,0,1.8,22.3,22.3,0.390219501
2018,188,19.5,-1,0.4,2.2,21.9,21.9,0.317044568
2018,188,20,-0.8,0.6,1.8,21.9,21.9,0.316666076
2018,188,20.5,-1,0.4,2.8,21.8,21.8,0.312007192
2018,188,21,-1,0.4,1.7,21.5,21.5,0.311599369
2018,188,21.5,-0.9,0,1.9,21.3,21.3,0.285944362
2018,188,22,-1,0,1.8,21.5,21.5,0.337310532
2018,188,22.5,-1,0,1.9,21.7,21.7,0.393370313
2018,188,23,-1,0,1.7,21.7,21.7,0.382181387
2018,188,23.5,-0.9,0,1.8,21.8,21.8,0.362950975
2018,189,0,-0.9,0,1.6,21.8,21.8,0.356212405
2018,189,0.5,-0.9,0,2.2,21.7,21.7,0.34844459
2018,189,1,-1,0,2.5,22.1,22.1,0.503779044
2018,189,1.5,-0.9,0,1.8,22,22,0.476808563
2018,189,2,-0.9,0,2.5,21.8,21.8,0.369397849
2018,189,2.5,-0.9,0,2.5,21.5,21.5,0.323059551
2018,189,3,-1,0,3,21.3,21.3,0.302587869
2018,189,3.5,-0.9,0,3.2,21.3,21.3,0.279884856
2018,189,4,-1,0.4,3.2,21.1,21.1,0.280973834
2018,189,4.5,-1,1.6,2.9,20.7,20.7,0.249078746
2018,189,5,-1,2.6,3.2,20.4,20.4,0.23030782
2018,189,5.5,-0.9,0.2,3.2,20.4,20.4,0.224139639
2018,189,6,-1,0.4,3.2,20.6,20.6,0.227600849
2018,189,6.5,-1,0,1.8,20.9,20.9,0.293439144
2018,189,7,-0.5,0,1.4,20.9,20.9,0.352253414
2018,189,7.5,5.5,0,1.9,21.4,21.4,0.478623256
2018,189,8,24.8,0,1.3,21.6,21.6,0.422538053
2018,189,8.5,41.4,0,2,21.9,21.9,0.508338758
2018,189,9,157.6,0,2.7,22.8,22.8,0.74319666
2018,189,9.5,370.6,0,2.9,23.2,23.2,0.70950739
2018,189,10,393.7,0,2.6,23.5,23.5,0.756883504
2018,189,10.5,544.2,0,2.9,23.6,23.6,0.779567861
2018,189,11,451.1,0,3.5,23.3,23.3,0.737993668
2018,189,11.5,358.5,0,1.4,23.1,23.1,0.612899117
2018,189,12,388.3,0,2,22.9,22.9,0.751492468
2018,189,12.5,562.6,0,2.7,23.2,23.2,0.980629371
2018,189,13,489,0,2.9,23.1,23.1,0.998079818
2018,189,13.5,656,0,3.6,23.1,23.1,1.095402897
2018,189,14,625.4,0,2.7,23.4,23.4,1.148174672
2018,189,14.5,396.3,0,2.6,23.2,23.2,1.007024279
2018,189,15,197.4,0,2.1,22.6,22.6,0.977199344
2018,189,15.5,128.7,0,1.9,22.3,22.3,0.901143049
2018,189,16,66.8,0,1.6,22.1,22.1,0.827192808
2018,189,16.5,41.2,0,2,22,22,0.719790113
2018,189,17,22.8,0,3.1,21.9,21.9,0.670064701
2018,189,17.5,7.5,0,4.1,21.7,21.7,0.662542916
2018,189,18,2,0,4.2,21.7,21.7,0.652441878
2018,189,18.5,-0.9,0,4.1,21.6,21.6,0.649154645
2018,189,19,-0.9,0,4.2,21.5,21.5,0.661819854
2018,189,19.5,-0.9,0,2.9,21.4,21.4,0.623628986
2018,189,20,-1,0,2,21.2,21.2,0.591225434
2018,189,20.5,-0.9,0,1.7,21.3,21.3,0.616360604
2018,189,21,-0.9,0,2,21.4,21.4,0.640516692
2018,189,21.5,-0.9,0,2,21.2,21.2,0.610616448
2018,189,22,-0.9,0,2,20.8,20.8,0.510538479
2018,189,22.5,-0.9,0.6,2.9,19.9,19.9,0.363969961
2018,189,23,-1,0.6,3,19.8,19.8,0.371286013
2018,189,23.5,-1,0.2,3.4,20,20,0.42874513
2018,190,0,-1,0,2.9,20.2,20.2,0.449271811
2018,190,0.5,-1,0.2,3.5,20.2,20.2,0.452377351
2018,190,1,-1.1,0,3.7,20.3,20.3,0.474826215
2018,190,1.5,-1,0,3.2,20.7,20.7,0.533565997
2018,190,2,-1,0,3.5,20.7,20.7,0.559369829
2018,190,2.5,-1,0,2.6,20.8,20.8,0.593265321
2018,190,3,-1,0,2.2,20.8,20.8,0.615336192
